Time (s),Sample #,Amplitude,BPM,Lead Off
28.133,6443,2,66.9,0
28.133,6444,-2,66.9,0
28.133,6445,-6,66.9,0
28.162,6446,-10,66.9,0
28.162,6447,-13,66.9,0
28.162,6448,-15,66.9,0
28.162,6449,-18,66.9,0
28.172,6450,-20,66.9,0
28.172,6451,-22,66.9,0
28.172,6452,-24,66.9,0
28.172,6453,-25,66.9,0
28.192,6454,-26,66.9,0
28.192,6455,-28,66.9,0
28.192,6456,-31,66.9,0
28.192,6457,-42,66.9,0
28.213,6458,-56,66.9,0
28.213,6459,-76,66.9,0
28.213,6460,-91,66.9,0
28.213,6461,-89,66.9,0
28.237,6462,-59,66.9,0
28.237,6463,-9,66.9,0
28.237,6464,33,66.9,0
28.237,6465,50,66.9,0
28.237,6466,23,63.6,0
28.254,6467,-32,63.6,0
28.254,6468,-90,63.6,0
28.254,6469,-130,63.6,0
28.274,6470,-145,63.6,0
28.274,6471,-144,63.6,0
28.274,6472,-134,63.6,0
28.274,6473,-127,63.6,0
28.303,6474,-123,63.6,0
28.303,6475,-119,63.6,0
28.303,6476,-116,63.6,0
28.326,6477,-110,63.6,0
28.326,6478,-103,63.6,0
28.326,6479,-98,63.6,0
28.326,6480,-91,63.6,0
28.353,6481,-85,63.6,0
28.353,6482,-81,63.6,0
